,username,date,tweet,language,hashtags
44,borisjohnson,2021-05-16,"There is no place for antisemitism in our society. Ahead of Shavuot, I stand with Britain’s Jews who should not have to endure the type of shameful racism we have seen today.",en,[]
43,borisjohnson,2021-05-16,"20 million people across our United Kingdom have now received two doses of the vaccine, giving them maximum protection against COVID.  I want to thank everyone who has been involved in the incredible rollout of this life-saving programme. Please keep coming forward when called.  https://t.co/L5JaKNztMa",en,[]
42,borisjohnson,2021-05-17,Today we move forward to Step 3 of our cautious roadmap to freedom.   This is what you need to know ↓  https://t.co/mrAW6YYDRO,en,[]
41,borisjohnson,2021-05-17,"By sustaining our beautiful countryside for generations to come, the Queen’s Green Canopy is a fitting tribute to Her Majesty’s years of service to this country.   I am proud to support this and urge everyone to get involved and plant a tree for the Jubilee.  @QGCanopy  https://t.co/O2eNTGreDW",en,[]
40,borisjohnson,2021-05-17,"Congratulations to @BeattieDoug on his election as leader of the @uuponline.  I look forward to working with him, @BrandonLewis and the wider Executive to build back stronger from COVID-19 and ensure Northern Ireland continues to be a great place to live, work and do business.",en,[]
39,borisjohnson,2021-05-18,"6 months ago I set out my 10 point plan for a Green Industrial Revolution. Since then we've set some of the world's most ambitious climate targets &amp; taken steps to boost clean energy, transform industries &amp; create 1000s of new jobs.  Climate action = Green jobs  #BuildBackGreener",en,['buildbackgreener']
38,borisjohnson,2021-05-18,"It was fantastic to see the doctors, nurses and volunteers doing a wonderful job at the Business Design Centre in Islington to make sure people got their jabs safely and quickly.  If you’re eligible, please book your vaccine and together we can move forward and defeat this virus.  https://t.co/Da9bqpakgk",en,[]
37,borisjohnson,2021-05-19,"We’re getting on with delivering on the issues that really matter to people. That means beating COVID, but also giving our children the best education, revitalising our town centres &amp; addressing the regional imbalance in how this country is run.",en,[]
36,borisjohnson,2021-05-19,I’ve invited @DrKaranRajan to answer your vaccine questions   💥 in Downing Street  💥 on my @Snapchat   Tune in on Friday at 1pm:  https://t.co/6HGxyhNOtU  https://t.co/f4oYIvyVcG,en,[]
35,borisjohnson,2021-05-19,"7 in 10 adults in the UK have now had the first dose of the vaccine.  It's a monumental achievement and my thanks go to all the healthcare workers, Armed Forces personnel and volunteers who have made this incredible rollout possible.   Please keep getting your jab when called.  https://t.co/tyIvZTg2fF",en,[]
34,borisjohnson,2021-05-20,This morning I met with Jewish community leaders. I want to thank Britain’s Jews for the huge contribution they have made in responding to the pandemic. I stand with them against the shameful antisemitism we’ve seen in the past few days. It has no place whatsoever in the UK.  https://t.co/0e1PMQogla,en,[]
31,borisjohnson,2021-05-21,"HMS Queen Elizabeth is a symbol of what can be achieved by investing in British ingenuity.  Her maiden voyage this week will project our influence, promote our security and embody our strength and values.  https://t.co/nU7IikLa7I",en,[]
32,borisjohnson,2021-05-21,"This F35 is an incredible example of how we’re modernising our Armed Forces to make sure they’re ready to face the threats of the future.   It also shows how we’re driving investment right across the UK, levelling up the country with new technology and new skilled jobs.  https://t.co/aqWdiMMxGN",en,[]
33,borisjohnson,2021-05-21,"I welcome news of a ceasefire in Israel and Gaza. Leaders in the region must now work to find a durable solution to the Israeli-Palestinian conflict that prevents terrorism, ends the cycle of violence and delivers a sustainable and just peace.",en,[]
30,borisjohnson,2021-05-22,Climate change and biodiversity loss are global issues that require global solutions.   Through our Presidency of the @G7 we have led the world's largest economies in a commitment to protect at least 30% of their land and oceans by 2030.  Together we can #BuildBackGreener  https://t.co/2fRRmvBly4,en,['buildbackgreener']
29,borisjohnson,2021-05-22,"Four years on from the tragic attack at the Manchester Arena, my thoughts are with the 22 people who lost their lives, their families, friends and everyone affected.  #WeStandTogether united against evil and to remember those lost.",en,['westandtogether']
28,borisjohnson,2021-05-22,"More than 50 million vaccine doses have been given to adults in England.  This is a huge milestone in the largest NHS vaccination programme in history, and a fantastic team effort that has saved thousands of lives.  Play your part and come forward for your doses when called.",en,[]
27,borisjohnson,2021-05-23,"Thank you to the many scientists and clinicians who have worked on this research, which demonstrates our vaccine programme is effective against this new variant and is saving lives.   Please continue to get both jabs when you get the call.  https://t.co/aohjJ84GoX",en,[]
26,borisjohnson,2021-05-23,"60 million vaccine doses have been given to adults across the UK.  Jab by jab this life-saving programme, unparalleled in our history, is getting us back to the things we love. Thank you to everyone who has made this happen.   Please get both your vaccines when it's your turn.  https://t.co/WuLxiZBrTM",en,[]
25,borisjohnson,2021-05-25,The video of Roman Protasevich makes for deeply distressing viewing.  As a journalist and a passionate believer in freedom of speech I call for his immediate release.  Belarus' actions will have consequences.,en,[]
24,borisjohnson,2021-05-25,"I was delighted to welcome NHS staff from across the UK to Downing Street yesterday.  I know how tough the pandemic has been on our NHS, but I want to thank all of you from the bottom of my heart. We wouldn’t be where we are today without you.  https://t.co/rmipXnAo0b",en,[]
23,borisjohnson,2021-05-25,Sports and exercise are vital for the nation’s physical and mental health.  We are doing everything we can to get @parkrunUK to return as soon as possible.,en,[]
22,borisjohnson,2021-05-27,The NHS has been tireless in its heroic work throughout the pandemic. I saw some of that brilliant work today at Colchester Hospital.  We will continue to give the NHS the support it needs as we build back better.  https://t.co/7MHcf1jhNC,en,[]
21,borisjohnson,2021-05-28,"This is very welcome news and another boost to our hugely successful vaccination programme.   As we encourage everyone to get their jabs, the single-dose Janssen vaccine will play an important role in helping us protect people from the virus.   When you get the call, get the jab.",en,[]
20,borisjohnson,2021-05-28,"I'm appealing for women of all ages to help us with our Women's Health Strategy.   We know there's a gender gap in our health system, and we are committed to ending it. But we need to hear your views and experiences to do just that.   Have your say here:  https://t.co/E0cm2lZidt  https://t.co/Jut1Tfomrz",en,[]
19,borisjohnson,2021-05-28,"Every step a small business takes on its journey to net zero adds up, unleashing new opportunities. Today I met some brilliant small and micro businesses who are doing just that.   Ahead of @COP26, you can too. Find out more here:  https://t.co/JGUtc6zI37   #TogetherForOurPlanet  https://t.co/JlXmta5kqw",en,['togetherforourplanet']
16,borisjohnson,2021-06-02,"Three-quarters of all UK adults have now had their first dose of the vaccine.  Thank you for coming forward and getting your jab.  When you get the call, get the jab 🇬🇧  https://t.co/tnbOKpbbBr",en,[]
15,borisjohnson,2021-06-02,"Wonderful to meet some young guests who were on a special visit to Downing Street this afternoon.   We will do everything we can to support children who have lost learning during the pandemic, with up to 100 million hours of extra tuition.  https://t.co/0lpfMql11T",en,[]
18,borisjohnson,2021-06-02,"The 241 @QueensAwardVS recipients have given time and energy to do everything from supporting those hit hardest by COVID, to preserving our national heritage and coaching the next generation of sporting greats.  On behalf of the whole country I want to say a great big thank you.",en,[]
17,borisjohnson,2021-06-02,I know young people have sacrificed so much over the last year.   The 100 million hours of extra tuition we are providing should give parents confidence we are doing everything we can to ensure no child is left behind by the pandemic.  https://t.co/yCXCBXKWoC,en,[]
14,borisjohnson,2021-06-03,"My thoughts today are with the families of those who lost their lives and all those affected by the cowardly terrorist attack at London Bridge four years ago.   Today, as then, we stand united and resolute against terrorism and the dangerous ideology that inspires it.",en,[]
13,borisjohnson,2021-06-03,"Paramedics have worked tirelessly over the past year in some of the toughest circumstances. You are the first on the scene, ready to respond to every situation. Your work saves thousands of lives every day.   The whole country thanks you and salutes you.  https://t.co/LlAEp9ja34",en,[]
12,borisjohnson,2021-06-03,"Half of the UK adult population are now fully vaccinated. It’s a remarkable achievement, made possible by every one of you coming forward.  Now let’s finish the job. When it’s your turn, get the jab.  https://t.co/R1fgZ1FN5q",en,[]
11,borisjohnson,2021-06-03,"Second jab done.    When it’s your turn, get the jab.  https://t.co/oxNrDjiKmQ",en,[]
10,borisjohnson,2021-06-04,"This #VolunteersWeek, I want to thank all volunteers who have played a vital role throughout the pandemic – from supporting the vulnerable during lockdown, to helping rollout the vaccine programme.  Your contribution has been invaluable.",en,['volunteersweek']
